cityName,airportCode,countryCode,longitude,NoTraffic,airportName,countryName,Closed,latitude,departures,previous_week_dep_percent_change,reference_week_dep_percent_change,date
Izmir,LTBJ,TUR,27.155,FALSE,Adnan Menderes,Turkey,FALSE,38.28916667,1,0,-99.61089494,12/04/2020
Moscow,UUDD,RUS,37.90638889,TRUE,Domodedovo,Russia,FALSE,55.40861111,14,0,-97.68976898,12/04/2020
Florence,LIRQ,ITA,11.20277778,TRUE,Peretola,Italy,FALSE,43.80861111,307,,0,12/04/2020
Asuncion,SGAS,PRY,-57.51682778,TRUE,Silvio Pettirossi Intl,Paraguay,FALSE,-25.24108889,59,,0,12/04/2020
Grand Cayman,MWCR,CYM,-81.35776944,FALSE,Roberts Intl,Cayman Is,FALSE,19.29277778,7,-12.5,-93.63636364,12/04/2020
Kaunas,EYKA,LTU,24.08472222,TRUE,Kaunas Intl,Lithuania,FALSE,54.96388889,71,,0,12/04/2020
Santa Maria,LPAZ,XJI,-25.17111111,FALSE,Santa Maria,Azores,FALSE,36.97388889,1,0,-75,12/04/2020
Pohnpei I,PTPN,FSM,158.2098056,FALSE,Pohnpei Intl,Micronesia,FALSE,6.985083333,4,,0,12/04/2020
Biak,WABB,IDN,136.1098917,FALSE,Frans Kaisiepo,Indonesia,FALSE,-1.191808333,1,,0,12/04/2020
Shanghai,ZSPD,CHN,121.7933333,TRUE,Pudong,China,FALSE,31.145,238,-39.44020356,-88.32761157,12/04/2020
Ulan-Ude,UIUU,RUS,107.4383333,FALSE,Mukhino,Russia,FALSE,51.80777778,3,,0,12/04/2020
La Reunion,FMEE,REU,55.51638889,FALSE,Roland Garros,Reunion,FALSE,-20.89,4,-42.85714286,-96.15384615,12/04/2020
Zanzibar,HTZA,TZA,39.225175,FALSE,Abeid Amani Karume Intl,Tanzania,FALSE,-6.224891667,1,0,-96.55172414,12/04/2020
Pardubice,LKPD,CZE,15.73857222,FALSE,Pardubice,Czech,FALSE,50.01345833,2,,0,12/04/2020
Sapporo,RJCC,JPN,141.6925,FALSE,New Chitose,Japan,FALSE,42.77527778,1,0,-99.31972789,12/04/2020
Lisbon,LPPT,PRT,-9.134166667,TRUE,Lisbon,Portugal,FALSE,38.77416667,16,-71.92982456,-99.15119363,12/04/2020
Mangalore,VOML,IND,74.88972222,TRUE,Mangalore,India,FALSE,12.96194444,36,,0,12/04/2020
Birmingham,KBHM,USA,-86.75230556,FALSE,Birmingham-Shuttlesworth Intl,USA,FALSE,33.56388889,1,0,-50,12/04/2020
Rabat,GMME,MAR,-6.751666667,TRUE,Sale Intl,Morocco,FALSE,34.05138889,69,,0,12/04/2020
East Midlands,EGNX,GBR,-1.327777778,TRUE,East Midlands,UK,FALSE,52.83111111,12,-25,-95.66787004,12/04/2020
Santa Barbara,KSBA,USA,-119.8415,FALSE,Santa Barbara Mun,USA,FALSE,34.42619444,2,,0,12/04/2020
Tours,LFOT,FRA,0.723180556,TRUE,Val De Loire AB,France,FALSE,47.43184167,11,,0,12/04/2020
Busan,RKPK,KOR,128.9380556,FALSE,Gimhae Intl,Korea,FALSE,35.18055556,2,0,-99.63436929,12/04/2020
Belfast,EGAA,GBR,-6.215833333,FALSE,Aldergrove,UK,FALSE,54.6575,2,0,-98.55072464,12/04/2020
Lublin,EPLB,POL,22.71361111,TRUE,Lublin,Poland,TRUE,51.24027778,17,,0,12/04/2020
Stavanger,ENZV,NOR,5.637777778,TRUE,Sola,Norway,FALSE,58.87666667,140,,0,12/04/2020
Basrah,ORMM,IRQ,47.66214167,TRUE,Basrah Intl,Iraq,TRUE,30.54906944,43,,0,12/04/2020
Guangzhou,ZGGG,CHN,113.3083333,TRUE,Baiyun,China,FALSE,23.39333333,56,-35.63218391,-94.32624113,12/04/2020
Kumamoto,RJFT,JPN,130.8552778,TRUE,Kumamoto,Japan,FALSE,32.83722222,8,,0,12/04/2020
Antwerp,EBAW,BEL,4.460277778,TRUE,Deurne,Belgium,FALSE,51.18944444,28,,0,12/04/2020
Cali,SKCL,COL,-76.38169444,TRUE,Alfonso Bonilla Aragon Intl,Colombia,FALSE,3.543083333,67,,0,12/04/2020
Eugene,KEUG,USA,-123.2119722,FALSE,Mahlon Sweet,USA,FALSE,44.12458333,1,,0,12/04/2020
Tahiti I,NTAA,PYF,-149.6113889,FALSE,Faaa,French Pacific O.T.,FALSE,-17.55666667,1,0,-96.875,12/04/2020
Takamatsu,RJOT,JPN,134.0155556,TRUE,Takamatsu,Japan,FALSE,34.21416667,20,,0,12/04/2020
Punta Arenas,SCCI,CHL,-70.85361111,FALSE,Carlos Ibanez Del Campo Intl,Chile,FALSE,-53.00361111,1,,0,12/04/2020
Taipei,RCTP,TWN,121.2322222,TRUE,Taiwan Taoyuan Intl,Taiwan,FALSE,25.08027778,232,-30.33033033,-88.34756404,12/04/2020
Chiang Mai,VTCC,THA,98.96277778,FALSE,Chiang Mai Intl,Thailand,FALSE,18.77138889,1,0,-99.5412844,12/04/2020
Ponce,TJPS,PRI,-66.563,TRUE,Mercedita,Puerto Rico,FALSE,18.00830556,13,,0,12/04/2020
Port Hedland,YPPD,AUS,118.6263889,FALSE,Port Hedland Intl,Australia,FALSE,-20.37777778,1,0,-66.66666667,12/04/2020
Nuevo Laredo,MMNL,MEX,-99.56991667,FALSE,Quetzalcoatl Intl,Mexico,FALSE,27.44336389,5,,0,12/04/2020
Grand Turk I.,MBGT,TCA,-71.14183611,TRUE,Jags McCartney Intl,Turks Is,FALSE,21.44442222,26,,0,12/04/2020
Wuhan,ZHHH,CHN,114.2066667,FALSE,Tianhe,China,FALSE,30.785,2,0,-98.82352941,12/04/2020
Wilkes-Barre,KAVP,USA,-75.72338889,FALSE,Wilkes-Barre-Scranton Intl,USA,FALSE,41.33847222,2,,0,12/04/2020
Sendai,RJSS,JPN,140.9169444,TRUE,Sendai,Japan,FALSE,38.13972222,28,,0,12/04/2020
Missoula,KMSO,USA,-114.0905556,FALSE,Missoula Intl,USA,FALSE,46.91630556,1,,0,12/04/2020
Quito,SEQM,ECU,-78.35444444,TRUE,Mariscal Sucre Intl,Ecuador,FALSE,-0.124166667,19,-20.83333333,-89.56043956,12/04/2020
Bordeaux,LFBD,FRA,-0.715277778,TRUE,Merignac,France,FALSE,44.82861111,358,,0,12/04/2020
Abaco I,MYAT,BHS,-77.39127222,FALSE,Treasure Cay,Bahamas,FALSE,26.74534167,2,100,-95.91836735,12/04/2020
Nagpur,VANP,IND,79.04833333,TRUE,Dr. Ambedkar Intl,India,FALSE,21.09194444,11,,0,12/04/2020
Satu Mare,LRSM,ROU,22.88555556,FALSE,Satu Mare,Romania,FALSE,47.70333333,2,,0,12/04/2020
Gdansk,EPGD,POL,18.46611111,TRUE,Lech Walesa,Poland,FALSE,54.3775,310,,0,12/04/2020
Skopje,LWSK,MKD,21.62138889,FALSE,Alexander the Great,"Macedonia, F Y R",FALSE,41.96166667,1,0,-98.73417722,12/04/2020
Bissau,GGOV,GNB,-15.65572222,TRUE,Osvaldo Viera,Guinea-Bissau,TRUE,11.88886111,8,,0,12/04/2020
Iraklion,LGIR,GRC,25.18027778,TRUE,Nikos Kazantzakis,Greece,FALSE,35.33972222,365,,0,12/04/2020
Hamburg,EDDH,DEU,9.988227778,TRUE,Hamburg,Germany,FALSE,53.63038889,11,-60.71428571,-98.7804878,12/04/2020
Ft Lauderdale,KFLL,USA,-80.14969444,TRUE,Ft Lauderdale-Hollywood Intl,USA,FALSE,26.07166667,47,-44.70588235,-93.13868613,12/04/2020
Kansas City,KMCI,USA,-94.71388889,FALSE,Kansas City Intl,USA,FALSE,39.29761111,1,0,-87.5,12/04/2020
Vagar,EKVG,FRO,-7.277219444,FALSE,Vagar,Faroe Is,FALSE,62.06362778,2,-33.33333333,-94.73684211,12/04/2020
Lodz,EPLL,POL,19.39805556,TRUE,Lublinek,Poland,FALSE,51.72194444,13,,0,12/04/2020
Roadtown,TUPJ,VGB,-64.54166667,TRUE,Terrance B Lettsome Intl,British Virgin Is,FALSE,18.44555556,8,-11.11111111,-92.79279279,12/04/2020
Cork,EICK,IRL,-8.491111111,FALSE,Cork,Ireland,FALSE,51.84138889,4,-60,-97.98994975,12/04/2020
Urgench,UTNU,UZB,60.645,TRUE,Urgench,Uzbekistan,FALSE,41.58333333,11,,0,12/04/2020
Bratislava,LZIB,SVK,17.21277778,FALSE,M.R. Stefanik,Slovakia,FALSE,48.17,1,0,-98.9010989,12/04/2020
Antalya,LTAI,TUR,30.79277778,FALSE,Antalya,Turkey,FALSE,36.90027778,2,0,-99.85163205,12/04/2020
Surabaya,WARR,IDN,112.78,FALSE,Juanda,Indonesia,FALSE,-7.383611111,1,0,-99.26470588,12/04/2020
Walvis Bay,FYWB,NAM,14.64527778,TRUE,Walvis Bay,Namibia,FALSE,-22.98,14,,0,12/04/2020
Sharjah,OMSJ,ARE,55.51611111,TRUE,Sharjah Intl,UAE,FALSE,25.32916667,14,40,-98.06629834,12/04/2020
Menorca,LEMH,ESP,4.218611111,TRUE,Menorca,Spain,FALSE,39.8625,89,,0,12/04/2020
Singapore,WSSS,SGP,103.989325,TRUE,Changi,Singapore,FALSE,1.359211111,127,-45.02164502,-96.37350086,12/04/2020
Tashkent,UTTT,UZB,69.28166667,FALSE,Yuzhny,Uzbekistan,FALSE,41.25666667,1,-66.66666667,-99.51456311,12/04/2020
Osijek,LDOS,HRV,18.81015556,FALSE,Klisa,Croatia,FALSE,45.46266667,2,,0,12/04/2020
Tyumen,USTR,RUS,65.31611111,FALSE,Roshchino,Russia,FALSE,57.16833333,4,,0,12/04/2020
Bangkok,VTBS,THA,100.7488889,TRUE,Suvarnabhumi Intl,Thailand,FALSE,13.68583333,103,-50.71770335,-96.12490594,12/04/2020
Darwin,YPDN,AUS,130.8766667,FALSE,Darwin Intl,Australia,FALSE,-12.41472222,2,-33.33333333,-95.12195122,12/04/2020
Luxor,HELX,EGY,32.70638889,TRUE,Luxor Intl,Egypt,FALSE,25.67083333,8,,0,12/04/2020
Tetouan,GMTN,MAR,-5.32,FALSE,Saniat R'mel,Morocco,FALSE,35.59444444,2,,0,12/04/2020
Agadir,GMAD,MAR,-9.411388889,TRUE,Al Massira Intl,Morocco,FALSE,30.3225,82,,0,12/04/2020
Cluj-Napoca,LRCL,ROU,23.69222222,FALSE,Avram Iancu,Romania,FALSE,46.78916667,3,-88.46153846,-97.39130435,12/04/2020
Kristiansand,ENCN,NOR,8.085,TRUE,Kjevik,Norway,FALSE,58.20388889,38,,0,12/04/2020
Ottawa,CYOW,CAN,-75.66726944,TRUE,Macdonald-Cartier Intl,Canada,FALSE,45.3225,10,-50,-93.5483871,12/04/2020
Astrakhan,URWA,RUS,48.00638889,FALSE,Astrakhan,Russia,FALSE,46.28333333,2,,0,12/04/2020
Aalborg,EKYT,DNK,9.849163889,TRUE,Aalborg,Denmark,FALSE,57.09278889,70,,0,12/04/2020
Timisoara,LRTR,ROU,21.33787222,TRUE,Traian Vuia,Romania,FALSE,45.80983333,38,,0,12/04/2020
Ras Al Khaimah,OMRK,ARE,55.93888889,TRUE,Ras Al Khaimah Intl,UAE,FALSE,25.61333333,12,,0,12/04/2020
Dubai,OMDW,ARE,55.17555556,FALSE,Al Maktoum Intl,UAE,FALSE,24.91833333,7,-65,-89.70588235,12/04/2020
Houston,KHOU,USA,-95.27883333,TRUE,Hobby,USA,FALSE,29.64541667,9,-25,-88.75,12/04/2020
Bergamo,LIME,ITA,9.700277778,TRUE,Orio Al Serio,Italy,FALSE,45.66888889,545,,0,12/04/2020
Jinan,ZSJN,CHN,117.215,TRUE,Yaoqiang,China,FALSE,36.85833333,74,,0,12/04/2020
Bacau,LRBC,ROU,26.91027778,FALSE,Bacau,Romania,FALSE,46.52194444,2,,0,12/04/2020
Dushanbe,UTDD,TJK,68.825,TRUE,Dushanbe,Tajikistan,FALSE,38.54333333,76,,0,12/04/2020
Annaba,DABB,DZA,7.809444444,TRUE,Rabah Bitat,Algeria,FALSE,36.82222222,15,,0,12/04/2020
Belem,SBBE,BRA,-48.47888889,TRUE,Val De Cans/Julio Cezar Ribeiro Intl,Brazil,FALSE,-1.384722222,14,,0,12/04/2020
La Ceiba,MHLC,HND,-86.85330278,FALSE,Goloson Intl,Honduras,TRUE,15.74236389,2,,0,12/04/2020
Rockhampton,YBRK,AUS,150.4752778,FALSE,Rockhampton,Australia,FALSE,-23.38194444,4,,0,12/04/2020
Orlando,KMCO,USA,-81.309,TRUE,Orlando Intl,USA,FALSE,28.42938889,41,-50,-91.49377593,12/04/2020
Springfield,KSGF,USA,-93.38863889,FALSE,Springfield-Branson Natl,USA,FALSE,37.24566667,1,,0,12/04/2020
Dili,WPDL,TLS,125.52485,FALSE,Pres Nicolau Lobato Intl,Timor-Leste,FALSE,-8.546416667,2,-50,-95.34883721,12/04/2020
Leipzig-Halle,EDDP,DEU,12.23638333,TRUE,Leipzig-Halle,Germany,FALSE,51.42399167,16,-15.78947368,-85.45454545,12/04/2020
Cape Town,FACT,ZAF,18.60429167,FALSE,Cape Town Intl,South African Rep,FALSE,-33.97136944,1,0,-99.08256881,12/04/2020
Mostar,LQMO,BIH,17.84588056,FALSE,Mostar,Bosnia-Herzegovina,FALSE,43.28290278,3,,0,12/04/2020
Perugia,LIRZ,ITA,12.51027778,TRUE,San Francesco,Italy,FALSE,43.09722222,9,,0,12/04/2020
Novosibirsk,UNNT,RUS,82.59916667,FALSE,Tolmachevo,Russia,FALSE,55.03333333,3,-72.72727273,-97.54098361,12/04/2020
Beirut,OLBA,LBN,35.49002778,FALSE,Rafic Hariri Intl,Lebanon,FALSE,33.81905,6,0,-98.91107078,12/04/2020
Sarajevo,LQSA,BIH,18.33176667,TRUE,Sarajevo,Bosnia-Herzegovina,FALSE,43.82447222,61,,0,12/04/2020
Ouagadougou,DFFD,BFA,-1.512,FALSE,Ouagadougou,Burkina Faso,TRUE,12.35366667,1,0,-97.82608696,12/04/2020
S C De Bariloche,SAZS,ARG,-71.15777778,FALSE,S C De Bariloche,Argentina,FALSE,-41.15111111,1,,0,12/04/2020
Vienna,LOWW,AUT,16.56972222,TRUE,Schwechat,Austria,FALSE,48.11027778,31,-44.64285714,-98.70940883,12/04/2020
Seychelles,FSIA,SYC,55.52185278,TRUE,Seychelles Intl,Seychelles,FALSE,-4.674344444,61,,0,12/04/2020
Frankfurt/Main,EDDF,DEU,8.570455556,TRUE,Frankfurt/Main,Germany,FALSE,50.03330556,324,-31.50105708,-92.37826394,12/04/2020
Lille,LFQQ,FRA,3.086944444,TRUE,Lesquin,France,FALSE,50.56333333,48,,0,12/04/2020
Bocas Del Toro,MPBO,PAN,-82.25083333,FALSE,Bocas Del Toro Intl,Panama,FALSE,9.340833333,1,,0,12/04/2020
St Martin I,TFFG,GLP,-63.04888889,FALSE,Grand Case,Guadeloupe,FALSE,18.10055556,1,,0,12/04/2020
Mazatlan,MMMZ,MEX,-106.2645583,TRUE,Gen Rafael Buelna Intl,Mexico,FALSE,23.16148333,8,-63.63636364,-57.89473684,12/04/2020
Aqaba,OJAQ,JOR,35.01806389,FALSE,King Hussein Intl,Jordan,FALSE,29.61161667,2,,0,12/04/2020
Bridgetown,TBPB,BRB,-59.49222222,FALSE,Grantley Adams Intl,Barbados,FALSE,13.07472222,7,-65,-95.95375723,12/04/2020
Indianapolis,KIND,USA,-86.29463889,TRUE,Indianapolis Intl,USA,FALSE,39.71730556,24,-20,-52.94117647,12/04/2020
Syracuse,KSYR,USA,-76.10630556,FALSE,Syracuse Hancock Intl,USA,FALSE,43.11119444,3,,0,12/04/2020
Niue Island,NIUE,NIU,-169.9266667,FALSE,Niue Intl,Niue,FALSE,-19.07777778,1,0,-50,12/04/2020
Adelaide,YPAD,AUS,138.5305556,TRUE,Adelaide Intl,Australia,FALSE,-34.945,55,,0,12/04/2020
Marseille/Provence,LFML,FRA,5.215,FALSE,Marseille/Provence,France,FALSE,43.43666667,6,0,-98.75776398,12/04/2020
Rome,LIRA,ITA,12.59722222,FALSE,Ciampino,Italy,FALSE,41.79944444,1,0,-99.66442953,12/04/2020
London,EGLL,GBR,-0.461388889,TRUE,Heathrow,UK,FALSE,51.4775,290,-54.75819033,-93.04889741,12/04/2020
Niederrhein,EDLV,DEU,6.142172222,TRUE,Niederrhein,Germany,FALSE,51.60241389,82,,0,12/04/2020
Marsa Alam,HEMA,EGY,34.58305556,TRUE,Marsa Alam Intl,Egypt,FALSE,25.55805556,31,,0,12/04/2020
Cancun,MMUN,MEX,-86.87333333,TRUE,Cancun Intl,Mexico,FALSE,21.04277778,66,-51.11111111,-90.40697674,12/04/2020
Katunayake,VCBI,LKA,79.8853,TRUE,Bandaranaike Intl Colombo,Sri Lanka,TRUE,7.180188889,11,-56,-97.96296296,12/04/2020
St Louis,KSUS,USA,-90.65205556,FALSE,Spirit Of St Louis,USA,FALSE,38.66211111,1,0,-66.66666667,12/04/2020
Bermuda Is,TXKF,BMU,-64.67870278,FALSE,L F Wade Intl,Bermuda,FALSE,32.36404167,7,-22.22222222,-93.69369369,12/04/2020
Batam,WIDD,IDN,104.1138889,FALSE,Hang Nadim,Indonesia,FALSE,1.118611111,7,,0,12/04/2020
Tokyo,RJTT,JPN,139.7811111,TRUE,Tokyo (Haneda) Intl,Japan,FALSE,35.55333333,67,-54.10958904,-91.80929095,12/04/2020
Bejaia,DAAE,DZA,5.069444444,TRUE,Soummam-Abane Ramdane,Algeria,FALSE,36.71194444,12,,0,12/04/2020
Oujda,GMFO,MAR,-1.925555556,TRUE,Angads Intl,Morocco,FALSE,34.78611111,26,,0,12/04/2020
Fukuoka,RJFF,JPN,130.4516667,FALSE,Fukuoka,Japan,FALSE,33.58444444,5,-37.5,-98.45201238,12/04/2020
Kos,LGKO,GRC,27.09111111,TRUE,Ippokratis,Greece,FALSE,36.79472222,130,,0,12/04/2020
Paro,VQPR,BTN,89.424875,FALSE,Paro,Bhutan,FALSE,27.40346389,3,200,-94.11764706,12/04/2020
Washington,KDCA,USA,-77.03772222,FALSE,Ronald Reagan Washington Natl,USA,FALSE,38.85144444,3,-75,-96,12/04/2020
Monterrey,MMMY,MEX,-100.1069444,TRUE,Gen Mariano Escobedo Intl,Mexico,FALSE,25.77585833,27,-28.94736842,-86.36363636,12/04/2020
Abu Dhabi,OMAA,ARE,54.65111111,TRUE,Abu Dhabi Intl,UAE,FALSE,24.43305556,13,-7.142857143,-98.73908826,12/04/2020
Puerto Plata,MDPP,DOM,-70.57003333,FALSE,Gregorio Luperon Intl,Dom Rep,TRUE,19.7579,1,-50,-96.15384615,12/04/2020
Poprad,LZTT,SVK,20.24111111,FALSE,Tatry,Slovakia,FALSE,49.07361111,1,,0,12/04/2020
Stockholm,ESSB,SWE,17.94222222,TRUE,Bromma,Sweden,FALSE,59.35444444,38,,0,12/04/2020
San Salvador,MYSM,BHS,-74.52365,FALSE,San Salvador Intl,Bahamas,FALSE,24.06312778,1,0,0,12/04/2020
Kerkira,LGKR,GRC,19.91222222,TRUE,Ioannis Kapodistrias,Greece,FALSE,39.60194444,145,,0,12/04/2020
Anchorage,PANC,USA,-149.9981861,TRUE,Stevens Anchorage Intl,USA,FALSE,61.17415556,189,-27.30769231,-18.53448276,12/04/2020
Houston,KIAH,USA,-95.34144444,TRUE,George Bush Intercontinental/Houston,USA,FALSE,29.98444444,92,-45.88235294,-89.21453693,12/04/2020
Vladivostok,UHWW,RUS,132.1488889,FALSE,Knevichi,Russia,FALSE,43.39805556,2,-60,-98.07692308,12/04/2020
Newark,KEWR,USA,-74.16868611,TRUE,Newark Liberty Intl,USA,FALSE,40.69247778,51,-50,-94.51022605,12/04/2020
Montpellier/Mediterranee,LFMT,FRA,3.961388889,TRUE,Montpellier/Mediterranee,France,TRUE,43.58333333,53,,0,12/04/2020
Johannesburg,FAOR,ZAF,28.24231667,FALSE,O.R. Tambo Intl,South African Rep,FALSE,-26.13369444,6,50,-99.13294798,12/04/2020
London,EGKK,GBR,-0.190277778,FALSE,Gatwick,UK,FALSE,51.14805556,4,-86.66666667,-99.83484723,12/04/2020
Thessaloniki,LGTS,GRC,22.97091667,TRUE,Makedonia,Greece,FALSE,40.51972222,291,,0,12/04/2020
Detroit,KDTW,USA,-83.35338889,TRUE,Detroit Metro Wayne Co,USA,FALSE,42.21241667,32,-33.33333333,-88.53046595,12/04/2020
Washington,KIAD,USA,-77.45994444,TRUE,Washington Dulles Intl,USA,FALSE,38.94744444,32,-28.88888889,-93.88145315,12/04/2020
Toluca,MMTO,MEX,-99.56603333,TRUE,Lic Adolfo Lopez Mateos Intl,Mexico,FALSE,19.33708333,12,-36.84210526,-73.91304348,12/04/2020
Bari,LIBD,ITA,16.765,TRUE,Palese,Italy,FALSE,41.13805556,170,,0,12/04/2020
Gan Island,VRMG,MDV,73.15564722,FALSE,Gan,Maldives,FALSE,-0.69325,4,,0,12/04/2020
Santander,LEXJ,ESP,-3.82,TRUE,Seve Ballesteros-Santander,Spain,FALSE,43.42694444,32,,0,12/04/2020
San Jose,KSJC,USA,-121.9291111,FALSE,Mineta San Jose Intl,USA,FALSE,37.36266667,4,-50,-94.52054795,12/04/2020
Grand Forks,KGFK,USA,-97.17377778,FALSE,Grand Forks Intl,USA,FALSE,47.94727778,1,,0,12/04/2020
Kuching,WBGG,MYS,110.3377778,TRUE,Kuching Intl,Malaysia,FALSE,1.484722222,40,,0,12/04/2020
New York,KJFK,USA,-73.77869444,TRUE,Kennedy Intl,USA,FALSE,40.639925,138,-41.7721519,-92.09169054,12/04/2020
Moroni,FMCH,COM,43.271325,TRUE,Prince Said Ibrahim,Comoros,FALSE,-11.53651944,13,,0,12/04/2020
Copenhagen,EKCH,DNK,12.65597222,TRUE,Kastrup,Denmark,FALSE,55.61791667,45,-43.03797468,-97.84688995,12/04/2020
Bukhara,UTSB,UZB,64.48333333,TRUE,Bukhara,Uzbekistan,FALSE,39.775,12,,0,12/04/2020
Preveza,LGPZ,GRC,20.765,TRUE,Aktion,Greece,FALSE,38.92555556,11,,0,12/04/2020
Chittagong,VGEG,BGD,91.82220833,TRUE,Shah Amanat Intl,Bangladesh,FALSE,22.25702222,70,,0,12/04/2020
Pula,LDPL,HRV,13.92219167,TRUE,Pula,Croatia,FALSE,44.89353333,27,,0,12/04/2020
Winnipeg,CYWG,CAN,-97.24009444,TRUE,Richardson Intl,Canada,FALSE,49.91001111,18,-37.93103448,-78.31325301,12/04/2020
Brindisi,LIBR,ITA,17.94805556,TRUE,Casale,Italy,FALSE,40.66055556,55,,0,12/04/2020
Sacramento,KSMF,USA,-121.5907778,FALSE,Sacramento Intl,USA,FALSE,38.69544444,2,-71.42857143,-91.66666667,12/04/2020
Nouadhibou,GQPP,MRT,-17.03113889,FALSE,Nouadhibou,Mauritania,FALSE,20.92844167,3,,0,12/04/2020
Almaty,UAAA,KAZ,77.04388889,FALSE,Almaty,Kazakhstan,FALSE,43.35555556,4,0,-98.02955665,12/04/2020
Ankara,LTAC,TUR,32.995,FALSE,Esenboga,Turkey,FALSE,40.12805556,1,0,-99.32432432,12/04/2020
St Gallen,LSZR,CHE,9.561944444,TRUE,Altenrhein,Switzerland,FALSE,47.485,20,,0,12/04/2020
Tromso,ENTC,NOR,18.91777778,FALSE,Langnes,Norway,FALSE,69.68138889,6,,0,12/04/2020
Balikpapan,WALL,IDN,116.8938889,TRUE,Sultan Aji Muhammad Sulaiman Sepinggan,Indonesia,FALSE,-1.267222222,8,,0,12/04/2020
New Orleans,KMSY,USA,-90.25902778,FALSE,Armstrong New Orleans Intl,USA,FALSE,29.99327778,3,0,-80,12/04/2020
Mustique,TVSM,VCT,-61.18004167,FALSE,Mustique Is,St Vincent,FALSE,12.88772778,1,,0,12/04/2020
Port-Au-Prince,MTPP,HTI,-72.2925,FALSE,Toussaint Louverture Intl,Haiti,FALSE,18.58,7,-30,-91.46341463,12/04/2020
Banja Luka,LQBK,BIH,17.297475,FALSE,Banja Luka,Bosnia-Herzegovina,FALSE,44.94139722,1,0,-87.5,12/04/2020
Salt Lake City,KSLC,USA,-111.9777722,FALSE,Salt Lake City Intl,USA,FALSE,40.78838889,5,-70.58823529,-93.58974359,12/04/2020
Mexico City,MMMX,MEX,-99.07196944,TRUE,Benito Juarez Intl,Mexico,FALSE,19.43639444,126,-52.45283019,-89.4912427,12/04/2020
Lubumbashi,FZQA,COD,27.53089722,TRUE,Lubumbashi Intl,"Congo, Dr Of",FALSE,-11.59128333,9,,0,12/04/2020
Tyler,KTYR,USA,-95.40268889,FALSE,Tyler Pounds Regl,USA,FALSE,32.35383056,1,,0,12/04/2020
Ganja,UBBG,AZE,46.32,TRUE,Ganja,Azerbaijan,FALSE,40.73888889,11,,0,12/04/2020
Guilin,ZGKL,CHN,110.0383333,TRUE,Liangjiang,China,FALSE,25.21666667,20,,0,12/04/2020
Zagreb,LDZA,HRV,16.06877778,TRUE,Pleso,Croatia,FALSE,45.74293056,8,-72.4137931,-97.2972973,12/04/2020
Athens,LGAV,GRC,23.9445,TRUE,Eleftherios Venizelos Intl,Greece,FALSE,37.9367,11,-26.66666667,-98.97959184,12/04/2020
Christchurch,NZCH,NZL,172.5344444,TRUE,Christchurch Intl,New Zealand,FALSE,-43.48944444,13,225,-87.5,12/04/2020
St Etienne,LFMH,FRA,4.297222222,FALSE,Boutheon,France,FALSE,45.53416667,1,,0,12/04/2020
Groningen,EHGG,NLD,6.583333333,TRUE,Eelde,Netherlands,FALSE,53.125,19,,0,12/04/2020
Bangui,FEFF,CAF,18.51972222,FALSE,M'Poko,Central African Republic,FALSE,4.397777778,5,,0,12/04/2020
Zadar,LDZD,HRV,15.34669722,TRUE,Zemunik,Croatia,FALSE,44.10826944,62,,0,12/04/2020
Lanzarote,GCRR,XJE,-13.60527778,FALSE,Lanzarote,Canary Is,FALSE,28.94555556,1,-80,-99.65156794,12/04/2020
Murmansk,ULMM,RUS,32.75111111,FALSE,Murmansk,Russia,FALSE,68.78166667,1,,0,12/04/2020
Cartagena,SKCG,COL,-75.51277778,FALSE,Rafael Nunez,Colombia,FALSE,10.44204167,1,0,-98.57142857,12/04/2020
Aguadilla,TJBQ,PRI,-67.12944444,TRUE,Rafael Hernandez,Puerto Rico,FALSE,18.49486111,13,-27.77777778,-83.5443038,12/04/2020
Chicago,KORD,USA,-87.90800556,TRUE,-O'Hare Intl,USA,FALSE,41.97731944,191,-41.76829268,-80.60913706,12/04/2020
Guam I,PGUA,GUM,144.9300583,FALSE,Andersen AFB,Guam,FALSE,13.58388333,4,33.33333333,33.33333333,12/04/2020
Cayo Coco,MUCC,CUB,-78.32861111,TRUE,Jardines del Rey Intl,Cuba,FALSE,22.46111111,17,,0,12/04/2020
Phnom Penh,VDPP,KHM,104.8441667,TRUE,Phnom Penh Intl,Cambodia,FALSE,11.54666667,22,-35.29411765,-95.05617978,12/04/2020
Columbus,KCMH,USA,-82.89216667,FALSE,Port Columbus Intl,USA,FALSE,39.99694444,2,100,-93.5483871,12/04/2020
Uvea I,NLWW,WLF,-176.1991667,FALSE,Hihifo,Wallis Is,FALSE,-13.23833333,2,,0,12/04/2020
Krasnodar,URKK,RUS,39.17027778,TRUE,Pashkovskiy,Russia,FALSE,45.03472222,64,,0,12/04/2020
Voronezh,UUOO,RUS,39.22972222,TRUE,Chertovitskoye,Russia,FALSE,51.815,17,,0,12/04/2020
Port Sudan,HSPN,SDN,37.234075,FALSE,Port Sudan,Sudan,FALSE,19.43363889,1,,0,12/04/2020
Aruba Island,TNCA,XJS,-70.01523056,FALSE,Reina Beatrix Intl,Aruba,FALSE,12.50138056,1,-50,-99.46808511,12/04/2020
Varadero,MUVR,CUB,-81.43527778,TRUE,Juan G. Gomez Intl,Cuba,FALSE,23.03444444,44,,0,12/04/2020
